virtualX	virtualY	virtualZ	virtualHeading	virtualPitch	virtualRoll	physX	physY	physZ	physHeading	physPitch	physRoll	steeringRate	translationGain	deltaFrameTime	
-10.0042803307	6.4741385354	1.72374069537	-45.1170922513	1.58448958397	0.947910964489	-10.0042811327	6.47741666417	1.72374069537	-55.0936050415	1.36224901676	0.951847732067	2.58969035959	1.0	0.033689834429	
-10.0042803307	6.4741385354	1.72374069537	-45.1264112584	1.36224901676	0.951847732067	-10.0042811327	6.47741666417	1.72374069537	-55.0644989014	1.21234893799	0.951714456081	2.2811275021	1.0	0.0360696116209	
-10.0027961845	6.47187832492	1.72408426352	-44.9242664579	1.08956873417	0.949638962746	-10.0032054014	6.47493592969	1.72408426352	-54.973739624	1.08956873417	0.949638962746	2.3922502205	1.0	0.0323707409232	
-9.99920128707	6.47551603834	1.72529462222	-44.8314352423	1.03836071491	0.949285507202	-9.99903167736	6.47789164858	1.72529462222	-54.9583473206	1.03836071491	0.949285507202	2.09273524548	1.0	0.0339684751782	
-9.99751483737	6.4770822988	1.72377260367	-44.7603482171	1.03836071491	0.949285507202	-9.99709610714	6.47913698081	1.72377260367	-54.9076690674	1.02372825146	0.969537973404	1.9844178943	1.0	0.0329400261282	
-9.99751483737	6.4770822988	1.72377260367	-44.6443031866	1.02372825146	0.969537973404	-9.99709610714	6.47913698081	1.72377260367	-54.9263534546	1.1100590229	1.02971076965	1.78559878756	1.0	0.0331936453904	
-9.99794678027	6.47719394092	1.72451254833	-44.6970779417	1.19283425808	1.03186058998	-9.99750088087	6.47932458909	1.72451254833	-55.0197143555	1.19283425808	1.03186058998	1.56031579345	1.0	0.0346248961789	
-9.99411290955	6.4776545359	1.72611310539	-44.7549868312	1.18923664093	1.03454637527	-9.99364699374	6.4790832047	1.72611310539	-55.1316490173	1.18923664093	1.03454637527	1.53249088159	1.0	0.0322548004538	
-9.99403145673	6.47736508764	1.72568339567	-44.7055566437	1.18923664093	1.03454637527	-9.99361900807	6.47878381923	1.72568339567	-55.2483139038	1.18539810181	1.06728827953	1.36270937028	1.0	0.0336349827937	
-9.99403145673	6.47736508764	1.72568339567	-44.7763868239	1.18539810181	1.06728827953	-9.99361900807	6.47878381923	1.72568339567	-55.3474693298	1.18199849129	1.19095480442	1.2876823141	1.0	0.0330948993678	
-9.99017358114	6.47746330023	1.72705280901	-44.9979160048	1.17585968971	1.3571151495	-9.9898103663	6.47816164752	1.72705280901	-55.5124588013	1.17585968971	1.3571151495	1.22336908348	1.0	0.0331952990375	
-9.98688222125	6.47873293844	1.72706891375	-45.0074081361	1.1459082365	1.35803353786	-9.98634201779	6.47880631001	1.72706891375	-55.5625610352	1.1459082365	1.35803353786	1.11986137905	1.0	0.033799747576	
-9.98663767737	6.47855851908	1.7272341955	-44.9695571042	1.1459082365	1.35803353786	-9.9861335623	6.47859004598	1.7272341955	-55.5659484863	1.09093761444	1.36202096939	1.07091224714	1.0	0.0328433664251	
-9.98663767737	6.47855851908	1.7272341955	-44.937772192	1.09093761444	1.36202096939	-9.9861335623	6.47859004598	1.7272341955	-55.6116676331	1.03182208538	1.403028965	0.989492358442	1.0	0.0331996457619	
-9.9818720546	6.48212169064	1.72592999662	-45.0043743686	1.01668989658	1.44778680801	-9.98078797731	6.48120386945	1.72592999662	-55.6654014587	1.01668989658	1.44778680801	0.914244597898	1.0	0.0337477295216	
-9.98041850587	6.4825439571	1.72705831192	-45.1386360457	1.00878846645	1.44963634014	-9.97928098526	6.48134560095	1.72705831192	-55.8305168152	1.00878846645	1.44963634014	0.895524835145	1.0	0.0331433770182	
-9.97778509711	6.48142783662	1.72688566255	-45.1089553284	1.00878846645	1.44963634014	-9.97690036575	6.47976028793	1.72688566255	-55.9168701172	1.00458359718	1.45047557354	0.838639394571	1.0	0.033890823323	
-9.97778509711	6.48142783662	1.72688566255	-45.1668864509	1.00458359718	1.45047557354	-9.97690036575	6.47976028793	1.72688566255	-55.9690361023	0.993851721287	1.41384518147	0.829788479239	1.0	0.03241206897	
-9.97789837099	6.48451375264	1.7260435401	-45.1892504752	0.902223348618	1.32303166389	-9.97643343058	6.48281277547	1.7260435401	-55.966129303	0.902223348618	1.32303166389	0.762720795313	1.0	0.0336083509653	
-9.97460026415	6.49014165136	1.72494721854	-45.1606335938	0.772058308125	1.21627748013	-9.97214141678	6.48772494101	1.72494721854	-55.9631462097	0.772058308125	1.21627748013	0.740511318627	1.0	0.0330814015033	
-9.97708524254	6.48855916733	1.72670201368	-45.1361364416	0.772058308125	1.21627748013	-9.97487895506	6.4866362457	1.72670201368	-55.8586463928	0.397353827953	0.974427342415	0.755522295349	1.0	0.0334609151	
-9.97708524254	6.48855916733	1.72670201368	-45.0063561573	0.397353827953	0.974427342415	-9.97487895506	6.4866362457	1.72670201368	-55.7406082153	0.211705714464	0.941901385784	0.826775297004	1.0	0.033452335638	
-9.97719179182	6.48976428074	1.72668447583	-44.7400854639	0.036864310503	0.947384357452	-9.97476171643	6.48784036619	1.72668447583	-55.6200332642	0.036864310503	0.947384357452	0.924754399917	1.0	0.0331273450336	
-9.97496919206	6.49440949476	1.72447411287	-44.598725403	-0.0622980296612	0.934697449207	-9.97171028651	6.49198846677	1.72447411287	-55.5093078613	-0.0622980296612	0.934697449207	1.00246401358	1.0	0.0333531854142	
-9.97589305935	6.49664126109	1.72616867146	-44.5652900349	-0.0622980296612	0.934697449207	-9.97219503216	6.49435475783	1.72616867146	-55.5093078613	-0.0622980296612	0.934697449207	0.971202681842	1.0	0.033557662163	
