environment,path,total_time,total_translation,mean_translation_velocity,standard_translation_velocity,total_rotation_sep,total_rotation_nosep,mean_rotation_velocity_sep,mean_rotation_velocity_nosep,standard_rotation_velocity,translation_mean,translation_standard,rotation_mean_sep,rotation_standard_sep,rotation_mean_nosep,rotation_standard_nosep,combined_standard_nosep,combined_mean_nosep,combined_dynamic_nosep
constrained,paths/constrained/RDW_Path_ConstrainedNav_229_center_1.txt,51.0946188444797,40.28211867443879,0.7694022409081482,1.0,26651.213751664072,6711.898560008168,611.8160813150748,148.11086271245608,90.0,0.975924691424838,1.26841935146033,1.1729488108497526,0.17254432532987532,1.1275003651143969,0.6851289027821029,1845.635445487431,12546.549397714709,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_205_orbit_1.txt,283.1427962134097,187.06019295658078,0.760788766560377,1.0,545305.8369282244,113321.91103899966,2332.0062905732902,455.10633305064954,90.0,1.1515643990683586,1.5136453765934639,1.2108632205730325,0.046731301837433,1.1371153074716955,0.22487135475889536,10215.700048218981,264700.8530561818,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_222_center_1.txt,103.9464495618369,84.76224517520653,0.9391483420641967,1.0,4572.3556221857225,1721.9837717715911,49.81637988377523,16.440410308622482,90.0,1.1517054033629297,1.2263295922255946,1.132509421143143,2.046030806346875,0.9924148583368918,5.4327924652510715,3752.4496239629675,2077.038399578531,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_109_orbit_0.txt,293.0874084846191,186.5485035340039,0.6124472677534917,1.0,237600.35071725454,76049.48337129471,909.71928875949,278.6929079527911,90.0,0.9622193646095761,1.571105653126804,1.1221669832814238,0.11101779388787812,1.0740557139110969,0.3468513603811303,10565.098306981996,106791.9301944642,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_107_orbit_0.txt,433.5781715779359,264.494058724815,0.6543523927206016,1.0,283722.31541352445,105190.45260308968,725.0739765253461,254.6209039659485,90.0,1.0726627107288886,1.6392737654233644,1.108042025324657,0.13753601081797084,1.0495065213155523,0.3709655627137027,15614.170435319067,125793.65164090347,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_231_center_1.txt,193.8272300746697,139.11088411097074,0.700290215669623,1.0,52500.65232759321,27241.51205768991,245.51500615065882,120.24367064194708,90.0,0.9757346710797847,1.3933290073841451,0.9064171867239207,0.3322711229923489,0.8555508066212637,0.6403627915285246,6984.968948510494,19054.60771506351,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_114_orbit_2.txt,140.23132974907472,101.17020183499851,0.758368290765023,1.0,30507.832938534095,18404.147178018266,194.67799135325532,117.15044976218957,90.0,1.0511691379933845,1.3860932093204892,0.8948506324703124,0.4136911232877348,0.8926337738961171,0.6857595494830051,5068.970065472189,10964.63233973225,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_202_center_0.txt,312.137645304869,295.15709029504,0.9662442204402822,1.0,1067366.4202761916,61697.86225318437,4184.944603725359,225.2434221036602,90.0,1.0218327991246523,1.0575305678506832,1.223833474169198,0.026319347830119137,1.1395362631420585,0.45532190340984297,11241.732721293098,522733.65209443116,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_225_orbit_0.txt,392.33633529967534,206.59373844947265,0.5879123582362281,1.0,102178.32159487923,53797.55742903368,331.0837381313302,155.1324669952662,90.0,1.1164877592076916,1.8990717639568269,1.2712694676154608,0.34557496762346884,1.1313544052108433,0.656354523596166,14138.55882319753,52011.63229971009,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_101_orbit_1.txt,122.2018075792442,114.75686930949041,0.9576535265797015,1.0,565408.5496783569,43279.48381208057,4997.573752691172,354.7400988615057,90.0,1.0197820199073622,1.0648757526634451,1.0801261255013974,0.019451709190440238,1.0016265787720777,0.25411954379784146,4412.855415746573,245039.67111284568,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_202_orbit_6.txt,72.59093926998254,79.1748153659007,1.1575656258175846,1.0,78825.1015131556,20148.02155688433,1111.4462990689221,225.71275204954898,90.0,1.0613068771478746,0.9168438086594677,1.0235436332941943,0.08288203134388689,0.8132163562675455,0.3242593579649075,2620.5221164167147,32361.884532440148,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_235_orbit_0.txt,334.87026762279675,241.04490843578859,0.7805846228792137,1.0,142284.0939985925,52782.247808544795,450.98182214249294,160.54534192762654,90.0,1.0844227462096945,1.3892443105140388,1.0614004645899988,0.21181794281481556,1.0185595318317293,0.5709935695685299,12086.301455652037,60563.35837148214,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_216_center_1.txt,32.7271195403311,32.159486129418525,1.007562569193458,1.0,696.0202816411974,323.86995520981606,23.427691849669582,10.712003638394023,90.0,1.025346627544314,1.0176505746586952,1.1015783475594556,4.231831796171986,1.0824499708936184,9.094516830749624,1185.2191702027683,308.52166104257293,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_236_orbit_0.txt,69.72730405729679,40.555806804328796,0.6242118275934777,1.0,10167.919206972332,5097.723892248459,151.18561409870176,71.65539865176231,90.0,1.0732028611529352,1.7192927363943928,1.0367672154712468,0.6171820642372446,0.9801114918631861,1.231031240177425,2521.045262544295,4234.953068759795,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_202_orbit_1.txt,240.13201102679307,108.30101245019631,0.5514339865102366,1.0,416782.734564467,84173.1275919036,1901.348345509256,366.91666997586856,90.0,1.2226751083247567,2.217264692121147,1.095473886044532,0.05185406975890097,1.0467525724805595,0.25675511425917563,8652.957494173797,182803.18239232482,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_243_center_0.txt,105.2824050989437,49.86833573761926,0.5251103736168314,1.0,62522.51973372278,21965.32115814807,581.7663059688813,206.667547832309,90.0,1.1086169662381489,2.111207513579035,0.9796431135339463,0.15155205675106814,0.9905822152577609,0.4313807383321601,3802.1871899980024,24577.60440141487,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_108_orbit_0.txt,210.79274632355828,123.75781440211945,0.5764415862082451,1.0,172534.2689322914,50379.91152396935,944.0813671016618,261.3180994973029,90.0,0.9818346068808986,1.7032681721304566,1.1534259562218074,0.10995698006269859,1.0933715084212074,0.3765657103247235,7593.698102028503,79656.3209502259,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_235_center_1.txt,39.344274337601504,48.62734916501341,1.2161174627332976,1.0,3528.842497249394,825.2471485100327,125.35651654335254,28.694922131416174,90.0,0.9839577912865556,0.8090976582764061,1.39764276267136,1.0034408430368331,1.368051850252259,4.2908172379357055,1424.2329935489886,1983.7431868601332,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_245_center_0.txt,55.91104263421951,42.244881105272704,0.8098887410380213,1.0,20805.013620581238,7298.953699091125,430.29958170369025,141.99179767917565,90.0,1.0718866462497734,1.32349863868456,1.1563798369409437,0.24186448174693267,1.087677738624157,0.6894130370639763,2018.1944187848742,9649.202379998407,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_222_center_2.txt,36.2814089225488,46.50553775491271,1.4418632883071099,1.0,6047.059060028649,2842.743923371901,179.43495097695273,80.38214701813547,90.0,1.1248731677757011,0.7801524436456202,1.0765816518024014,0.5399859287985724,1.0259023058883785,1.1486531643540538,1312.3197054408436,2616.400244576303,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_109_orbit_1.txt,91.14550888253734,60.51280652560811,0.7168955181717923,1.0,72622.65035749141,29291.24132550948,841.3556589240595,339.9690584686348,90.0,1.0798012944867568,1.5062185034165607,1.05594865109361,0.11295505959983416,1.0578811766319651,0.2800528563562227,3291.8325639801337,30773.355065946387,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_104_orbit_1.txt,99.9266549783368,56.64557319958384,0.5754129020793474,1.0,86614.33816152345,28488.810579732264,948.4367931354907,308.71866197559353,90.0,1.015067608788693,1.7640682110543269,1.094208167008909,0.10383268104270332,1.0828540255926276,0.31568179804770324,3601.965305929355,37958.18248601035,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_226_center_0.txt,420.2940681848461,174.9708544026377,0.4794033491455437,1.0,140489.7151548705,58069.792529293096,346.4196122366481,135.1159137606751,90.0,1.15156541128934,2.402080447167949,1.0363613305461963,0.2692472263534572,0.9779338722854961,0.6513966124048871,15138.311439423862,58268.97754180913,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_245_center_3.txt,191.6354671086346,138.84399419662458,0.749105956216846,1.0,105945.06814703545,32188.145682603754,679.0804126461993,191.43422781124926,90.0,1.0339321528749683,1.3802215084452925,1.22833364835039,0.16279372264729366,1.1397235500588787,0.5358243438390564,6902.533350000192,52081.94661802526,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_212_center_2.txt,251.47190100891333,193.8240829763558,0.7449537140891382,1.0,136035.94211276705,45060.07274165436,657.1105081227034,211.74521692824436,90.0,0.9665203816209913,1.2974234014025483,1.2147144797480762,0.16637125997216973,1.181710747245797,0.5022732923793158,9059.421877163657,66144.90347778806,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_110_orbit_0.txt,405.3234398320617,335.138200449529,0.8805711776747137,1.0,250444.426897381,90805.13598533157,735.4215897531159,254.19001869226426,90.0,1.0649819634805708,1.209421782680672,1.1902185733509465,0.145657501892956,1.1346183410150688,0.4017295848857965,14609.727161469227,119381.20861052217,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_112_center_0.txt,411.01744185114626,228.34673185642063,0.5785490734354064,1.0,108955.0681301174,50452.60570779091,277.94913680748175,122.89216734140425,90.0,1.0413714188749201,1.7999707659910147,1.0485234430665884,0.33951215305034477,1.0011539252650938,0.733194435602578,14815.558967190374,45755.24251389905,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_202_orbit_2.txt,195.91762417002172,233.40538369385865,1.1911041737355585,1.0,318108.9085863216,39096.49000744051,2028.2175659892355,244.14962242749422,90.0,0.9997982744191839,0.8393877684800666,1.2491431585314665,0.05542940074725133,1.2234656860219246,0.45100176951808907,7072.735422819008,159389.4024906195,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_202_orbit_0.txt,202.99697287249865,212.21171451159663,1.0691426042078693,1.0,516827.360924772,92139.58293862718,3041.35771576373,533.0379147819705,90.0,1.022717867968393,0.9565776014754622,1.1945699016742255,0.035349768491038096,1.174360461334872,0.19828315883190045,7321.589582955806,247417.4774419761,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_210_orbit_1.txt,79.56737938987695,59.21469992449496,0.7821267194826986,1.0,30397.557329316147,10981.807769678546,422.5584578216308,130.57661933324422,90.0,1.0509514275913223,1.3437099147903109,1.1060714110560872,0.23558024967297686,0.9460773333350657,0.6520842738534423,2876.269475079605,13504.355485211858,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_121_center_2.txt,69.0653970185531,57.001960980783444,0.8176420959104709,1.0,26540.05712082505,6264.859773189017,401.48269526626547,104.1245491733497,90.0,0.9906812853714985,1.2116319479225721,1.0447815397837168,0.23420769983167788,1.1478953381864117,0.9921827393920568,2491.8082729985817,11115.75446144722,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_232_orbit_0.txt,367.90709392151484,303.31553122624416,0.9151204605952918,1.0,97639.2292922058,34582.522731644865,266.9893203892028,84.04480601217179,90.0,1.1099969325164614,1.2129517154434521,1.0060225350458907,0.3391222840754185,0.8941129188022335,0.9574674094737863,13263.112262813163,39345.65921437972,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_239_orbit_0.txt,434.7713623235881,258.9256372585218,0.5984469503566205,1.0,118683.98076904268,60501.87376103595,292.9501229512462,148.1121845502272,90.0,1.0048738264769155,1.6791360134396225,1.0731551404247974,0.3296942212046984,1.0643461474923146,0.6467472852770193,15662.640586484984,50981.91650613229,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_235_orbit_1.txt,59.9497492248718,48.48254161053466,0.8403319514937195,1.0,9670.07094819415,3568.5198850706274,173.55960974233363,60.90781058610783,90.0,1.039089290375593,1.2365224106123482,1.0759853919750801,0.5579563437687133,1.023227581202308,1.511965073477985,2167.572110139061,4180.03299471224,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_251_center_1.txt,176.74104082360486,82.76937561168778,0.48818013434618135,1.0,249699.16440042874,202453.20205118365,1581.913031072913,1271.093069522485,90.0,1.0424322331310136,2.13534341074149,1.1197032087615997,0.06370343173682293,1.1096604539466768,0.07856973124141031,6368.715190801322,111941.70612800709,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_121_orbit_0.txt,439.8784380685512,221.74609746679172,0.5106613484268288,1.0,192331.9256439589,115259.83057509936,495.256593365872,293.2029345666122,90.0,1.0130005393290569,1.9837031771638125,1.1326912887890281,0.20583717078492783,1.1189817671147988,0.3434766408091736,15853.223619012293,87237.9280379931,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_210_center_2.txt,203.51166583832364,171.84865642491096,0.7862512939470087,1.0,145700.38909516472,51786.04576214831,774.6334289233773,267.8897499145015,90.0,0.9311176120170013,1.1842493858964083,1.0819939501416262,0.12571037070797342,1.0527679505887506,0.353686976016168,7342.912177810991,63200.72487312139,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_205_orbit_0.txt,1200.7376165427172,696.7358572595408,0.6186201313528829,1.0,3040433.917857733,685019.162171438,3091.6956615533672,677.0087591261116,90.0,1.0661148759985564,1.7233756581232347,1.220982063752505,0.035543079839402435,1.1866965607718065,0.15775673361645182,43240.589466322934,1485408.253956027,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_246_center_1.txt,146.84645892726462,111.67751886281917,0.7485737311372938,1.0,61136.88307856548,19612.543848287038,486.998513618376,151.39696610037507,90.0,0.9843109229397407,1.314915127257132,1.169735904524261,0.2161736195558094,1.1335657697516357,0.6738636969119188,5309.32460768402,28729.25769177298,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_219_center_1.txt,100.58598921373111,52.144586422186,0.5283694060459476,1.0,44137.321982060435,16665.611123700615,594.6073560394188,179.17561403804845,90.0,1.0192152824284533,1.9289823952066998,1.3550701858462444,0.2051039488285056,1.0814218720947129,0.5431987439309475,3628.3182659134563,23971.385899603694,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_120_orbit_0.txt,161.28443766886858,98.86986912215875,0.6469872344911959,1.0,71396.45510296196,20677.108122019952,476.7912735721718,132.42984210585203,90.0,1.0554173199614585,1.631279975394662,1.0770704558456596,0.20330980535749282,1.0329719460079336,0.702013033183295,5811.161722947625,30785.67998686724,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_224_center_0.txt,375.1449098144926,195.9548636995629,0.5683967582986708,1.0,112575.98689299784,38383.262154771575,324.6269474994965,96.56764980745331,90.0,1.0881646242663812,1.9144455142979409,1.0817772981977511,0.29991335466057883,0.9438192650728378,0.8796292964147425,13513.608829623452,48743.1287118102,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_210_orbit_3.txt,61.003925105500905,51.83214046098363,0.7774335463495454,1.0,21584.669926246304,6459.4167974031625,394.8052246650035,105.97841246515324,90.0,0.9150017231434168,1.1769516860184712,1.1158228705382287,0.2543635496051287,1.0008796985237451,0.8499766204438661,2207.5395097195883,9683.868134352371,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_101_orbit_3.txt,143.52504624442236,141.3399647680979,1.0893986452197624,1.0,550702.6542025683,51835.55630694816,4241.850317147083,390.89102959818223,90.0,1.1062404832937163,1.0154597567638397,1.1055181199589965,0.023455950436088835,1.0823198803422285,0.24919678850377366,5171.811791336771,243756.12763674304,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_105_center_2.txt,304.2116061190753,92.97435982989111,0.3255777155799452,1.0,548902.6390914416,237575.42008580026,1850.0766101505926,778.6362012172971,90.0,1.065288537123242,3.271994630300985,1.0253453653435374,0.0498796008633431,0.9970314659202703,0.11524359102818317,10962.488546090359,225349.37386850803,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_113_orbit_1.txt,106.50304381198231,56.463496719617325,0.5285848016179894,1.0,29270.933956258265,12830.607928988507,304.5563344470359,111.30909930890586,90.0,0.9970315966193005,1.8862282713528713,1.1081360328065102,0.32746730792404494,0.9239435844333568,0.7470631162707546,3859.1391357738407,13059.16965902643,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_209_orbit_1.txt,81.99805606996864,88.71630985602782,1.0986328676945625,1.0,21436.56773536441,5318.280061395902,266.7369144324202,65.08442394536418,90.0,1.0154362780837451,0.9242726191276236,1.0203083224688725,0.3442633698361378,1.0034816110366365,1.3876337765409401,2967.844860869819,8795.930896694772,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_231_center_0.txt,193.67236246955798,139.31133601146698,0.7939228466038849,1.0,29768.18723502149,11963.651463306633,156.78369024286695,59.78158484123885,90.0,1.1037214753842755,1.3902125125956473,1.020037513413252,0.5855416214848876,0.967768143688214,1.456955903113764,6988.483461704569,12174.224736969807,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_233_center_1.txt,129.4033218375415,73.26583891259358,0.6316726710380236,1.0,46211.79909411747,18505.031366429524,385.63053136874396,139.30422766245138,90.0,1.1156705930007795,1.7662163398131585,1.0798513093908948,0.25202002937949347,0.974136679294507,0.6293585098432527,4669.095455472137,20006.064016723387,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_105_center_0.txt,197.99297711729304,152.41079526047386,0.7815607749583765,1.0,179003.97931172536,71321.54689563034,927.720529338555,365.2993089491719,90.0,1.015305670229245,1.2990744965205259,1.0261344481996089,0.09954732855142258,1.0140932280055133,0.24984550554733012,7133.542467355557,73532.59770971295,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_108_center_1.txt,92.8765567244195,90.42712036464829,0.9782939775668164,1.0,20313.506926021935,7488.947161649052,244.88237104499336,80.56346211742614,90.0,1.0047934262889961,1.027087408621372,1.1196408137698493,0.4114941913102105,0.9991333625082124,1.116163584115493,3348.6355272625087,9111.353418683848,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_251_orbit_1.txt,343.21428206733367,276.30505915723865,0.8912250075787298,1.0,112438.30044117564,46949.513188100165,340.40927729563515,133.54759263932795,90.0,1.1070414420552395,1.242157067677934,1.0390883289560662,0.27472209438295786,0.976270849622891,0.6579255734197738,12366.941326399687,46775.7951030804,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_202_center_1.txt,43.1736885063027,46.84440122799935,1.1323434037125888,1.0,80174.45096311632,9930.2484522164,1846.8480489790043,250.5051422623963,90.0,1.0436133265128251,0.9216403107848323,0.9945218386562327,0.04846471561563671,1.0891198778465425,0.39129252246452934,1578.4699664725708,32391.046421686864,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_242_orbit_0.txt,401.0842651626851,222.99911318535408,0.5899074095239586,1.0,81398.37918965219,33699.86895976366,180.2422203791347,75.1676924989702,90.0,1.0610023353154725,1.7985913012546775,0.8881297051827068,0.44346809142890875,0.8946200576008285,1.0711490868923192,14444.390502295819,28927.655735078763,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_246_center_3.txt,60.64253366671281,57.40705837814326,1.0275927607529673,1.0,26587.333597446795,8735.387023927826,408.5007301674294,133.19618225146883,90.0,1.0855081300134664,1.0563602347860659,0.9317413944974922,0.2052792548752716,0.9246704175026201,0.6247952168637934,2215.3179638541237,10055.10006430483,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_202_orbit_4.txt,48.295414027418445,46.60495138851391,1.047512934403662,1.0,108466.17252174045,19246.61047478684,2579.1436339876095,401.1484931622733,90.0,1.0855084998236715,1.0362721682683949,1.1483839315399997,0.04007320587989265,1.0065997121480994,0.2258365060259162,1743.5426709838323,49964.96644948546,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_107_center_0.txt,475.5238085366975,229.21236467377048,0.6257379769572631,1.0,590441.4180380264,268425.92574036866,1025.004475773875,436.1971718243561,90.0,1.298155561425592,2.0745992879288733,0.8255078610622858,0.0724833005626758,0.7727351217910311,0.1594374412615335,17131.954396518424,195114.77705761528,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_210_center_0.txt,240.73203985263632,154.28792006554144,0.6568779034674218,1.0,142850.5055596021,46178.09968990926,609.4232709244206,188.91628688849966,90.0,1.0249121095719054,1.560277951445411,1.0270016656125178,0.15166823177743338,0.9848435385917835,0.46918092628813074,8672.95375280799,58727.77605125012,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_231_orbit_1.txt,61.9084894039364,33.51000159376459,0.626213198691101,1.0,22141.257979145354,8481.655495010784,399.09411895920385,128.43153882062995,90.0,1.1569057395385778,1.8474630396751783,1.1158947724664423,0.2516462276715383,0.9374352170853064,0.6569194008919353,2235.9915410704452,9915.234156486027,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_242_center_1.txt,136.3521638558743,118.20938705323674,0.937897425936527,1.0,17830.94139359734,7218.428214591795,189.17119138823534,68.29745105375585,90.0,1.0818459234858067,1.1534800006573656,1.4465810141825486,0.6882247255568433,1.290101523513855,1.7000508119235562,4919.361906640887,10340.017252768432,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_208_center_0.txt,414.2130407917378,246.4017985326812,0.6107648811188539,1.0,205297.2409564716,56555.1723057843,571.3479106438048,140.04272034906276,90.0,1.0267245617669065,1.6810471484314233,1.1527663709224156,0.18158633548884648,1.0256802105189489,0.6591647085733234,14924.261927095984,94743.84299941316,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_229_center_0.txt,414.4575921558287,217.0366896349452,0.5669736795454724,1.0,155910.0962494132,54713.646558129,442.31958772570056,126.79932392545626,90.0,1.0827042489239644,1.9096199488342025,1.17582321929227,0.23924802941788298,0.9605088636396797,0.6817528284172207,14931.69492448691,73384.23492272169,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_212_center_1.txt,121.34393844374956,96.73032314968849,0.87014993077729,1.0,84993.81456566026,26278.56423887387,674.421214108218,209.92688306519167,90.0,1.0915648392250041,1.2544560432820218,0.9628574350747016,0.1284911674543175,0.9693586964948453,0.4155841377278176,4379.446774253721,32817.68678460583,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_110_center_0.txt,392.91369777013483,355.76788252834984,0.9468879449720156,1.0,185053.01056877754,66074.96841834622,511.85126598014745,162.08849108378374,90.0,1.0457527565132911,1.1044102547363166,1.0867879047546647,0.19109244799975447,0.9638565090865464,0.5351834990736604,14150.270978513836,80475.93460349411,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_243_orbit_0.txt,274.58398730196444,116.4510782935342,0.43968341461240795,1.0,130312.69039330035,100777.99500065032,514.8265219306053,411.78728352008767,90.0,1.036744587546865,2.3579342615431185,1.084799329473253,0.18964046235705162,1.1219730480692789,0.24521780629806467,9890.445920338512,56576.265261229135,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_113_center_0.txt,230.9446416224071,121.17669013593165,0.6067911119165795,1.0,94978.23477710116,42823.057532206294,420.166374121722,173.72368093744245,90.0,1.1564530746304242,1.9058503856091604,1.0216569398352524,0.21883979834744008,0.9368913745883101,0.4853697737576229,8346.716025265034,38966.7712017699,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_234_orbit_0.txt,415.812632642613,175.278940343914,0.4431401124088474,1.0,98784.19475993342,56106.41511613835,253.024617813411,136.79208570916964,90.0,1.051257249779832,2.372290885754723,1.065057347605759,0.3788372930384394,1.0137856280010833,0.667002817064155,14977.050964434757,42106.251069422935,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_232_center_0.txt,406.4292101851273,335.77072182766915,0.9328746491672519,1.0,83498.2361288883,33151.08335273603,227.6996211713604,82.39186642809477,90.0,1.1291857276864283,1.2104367169741586,1.1083321215226352,0.43807666619685837,1.0101166481271375,1.1033916607628012,14648.733436119563,37061.233933829615,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_115_orbit_0.txt,355.201060373601,175.3437960295912,0.56544692810962,1.0,101286.35562175738,50313.34059282252,313.7814745659742,142.92444314570957,90.0,1.1454488439136858,2.0257406786930567,1.1004000667932448,0.31562094654689116,1.0090149682071534,0.6353801011214215,12803.581026647928,44639.18371407235,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_120_orbit_1.txt,254.02704908706926,236.54246778888452,0.9646915277513256,1.0,74849.30184128319,28564.406120125135,292.37104306429677,106.72139731322733,90.0,1.0359989238494003,1.0739173031448621,0.9922624724759691,0.30544619462604583,0.9490875294210056,0.8003819271330287,9150.429009207608,29725.783043420175,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_105_center_1.txt,153.97043044138772,160.34646240491824,1.2033901954125277,1.0,59944.118337040156,131445.6475525377,447.16624647070927,927.7414229758868,90.0,1.155538473363472,0.9602359050028225,1.148576063139982,0.23117094927997778,1.0867210051729481,0.10542257577746145,5554.347832624448,27596.854132304456,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_243_center_2.txt,77.29288633013931,47.69885124630096,0.5427208691199076,1.0,61334.22124641463,17155.35013973339,1091.3905127914004,296.53912054899115,90.0,0.8794438723329322,1.6204349645869798,1.3753614398733294,0.11341726736473695,1.3360476090748479,0.40549214752550927,2792.6204741254264,33864.88323652792,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_244_center_0.txt,419.40920774948563,151.12002424499443,0.3646862165900574,1.0,269084.1195172702,97496.70917957426,744.9207385707693,259.92718751772816,90.0,1.0121276643605328,2.775338409617664,1.1610741554002264,0.14027891636701015,1.1181490812020287,0.38716002842649516,15104.11798744197,125015.23029628095,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_242_center_0.txt,394.7433875506906,250.4296517437778,0.6803719948579905,1.0,96017.3474820422,43138.06395702183,241.29494767218446,104.6296286218163,90.0,1.0724462705384774,1.5762645709165646,0.9920039195083881,0.3700050648265058,0.9574341139068091,0.8235628032578693,14233.297094120582,38160.25197253899,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_101_center_0.txt,588.2714222557366,395.75514784705507,0.6658858452740376,1.0,1928490.6890006661,496436.30182693596,3515.2466685197323,905.2559001594553,90.0,0.9898080047481975,1.4864529885612052,1.0722992696124594,0.02745381572490341,1.0727180384118018,0.10664898559628987,21183.17394872104,827378.6850212832,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_246_orbit_1.txt,99.02717179999931,87.07313951969637,0.8183214770495921,1.0,35508.388471482394,8901.377004407197,621.5093115927469,148.1051407964851,90.0,0.9306665860726016,1.1372872546716761,1.7332892880740987,0.2509954927737069,1.6476589200586673,1.0012434545337492,3569.2300691472337,24647.885813242556,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_209_orbit_0.txt,69.95742934647923,61.26306609161265,0.9078931852648621,1.0,18919.408675059727,5882.909467062104,301.3196401214597,83.92935747314857,90.0,1.0367400362779438,1.1419185132174914,1.1141758073174568,0.3327888703774857,0.9980575306142487,1.0702474135348892,2523.896122723914,8449.994126701335,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_209_orbit_2.txt,50.8214506950043,36.75665482581187,0.734277650280554,1.0,22673.037131599176,4907.56023683408,458.47056776008003,104.64165835966296,90.0,1.01524623437635,1.3826462428598267,1.0276585011214212,0.2017343568046183,1.0836425075446086,0.9320172024013871,1838.0001793817655,9362.988730936506,0.0
