virtualX	virtualY	virtualZ	virtualHeading	virtualPitch	virtualRoll	physX	physY	physZ	physHeading	physPitch	physRoll	steeringRate	translationGain	deltaFrameTime	
2.21127596254	-1.62762670561	1.83124476101	-152.567024618	-18.7682819366	0.67654979229	2.23753086967	-1.55274146176	1.83124476101	-121.158332825	-18.7682819366	0.67654979229	-26.5390438259	1.28799832962	0.0344337373106	
2.20251260899	-1.63760344333	1.8303380223	-153.480863081	-18.7682819366	0.67654979229	2.23576067601	-1.56289814423	1.8303380223	-123.377883911	-18.5099372864	0.80984467268	-28.4036081109	1.29474196389	0.0370294503663	
2.19354878891	-1.64747521045	1.82963552277	-158.789217246	-18.3288192749	0.91697126627	2.23323879015	-1.57288336038	1.82963552277	-125.414916992	-18.3288192749	0.91697126627	-1.8628829468	1.14957057897	0.0238014851751	
2.18429591406	-1.6546297103	1.82881760364	-158.833556626	-18.3288192749	0.91697126627	2.22994078312	-1.58250847523	1.82881760364	-127.267501831	-18.1308021545	1.10111153126	7.57911565328	1.1468240749	0.0366368589288	
2.17792041559	-1.66241455924	1.82783118578	-163.510257856	-18.2963733673	1.3771572113	2.22828887106	-1.59112566765	1.82783118578	-130.369293213	-18.2963733673	1.3771572113	15.3877574472	1.14193285543	0.0312119100137	
2.17135370832	-1.66871168043	1.82738679512	-163.029976555	-18.2963733673	1.3771572113	2.22648854868	-1.59888687716	1.82738679512	-130.369293213	-18.2963733673	1.3771572113	10.6307515171	1.14218934317	0.0327574145297	
2.16485500635	-1.67318118216	1.82722583965	-164.76630483	-17.5307769775	1.35978555679	2.22358051384	-1.60515012299	1.82722583965	-132.453857422	-17.5307769775	1.35978555679	11.7432683598	1.13895128096	0.0300806897454	
2.1593268203	-1.67685289393	1.82730664949	-164.413059218	-17.5307769775	1.35978555679	2.2212016054	-1.61046917912	1.82730664949	-132.453857422	-17.5307769775	1.35978555679	9.75253584893	1.13914985273	0.0185915050144	
2.15578920773	-1.67978894733	1.8276057775	-164.961053981	-16.8900737762	1.41813528538	2.21988244109	-1.61428321517	1.8276057775	-133.183166504	-16.8900737762	1.41813528538	4.85663643863	1.13806870522	0.0300667546744	
2.15336468553	-1.68222534761	1.82819465781	-164.815030685	-16.8900737762	1.41813528538	2.21919882628	-1.61722503651	1.82819465781	-133.593734741	-16.3028755188	1.53498971462	6.21260625112	1.13748114706	0.0160251631438	
2.15139423664	-1.68387765621	1.82902731454	-165.289721923	-15.8940725327	1.67404973507	2.21846425816	-1.61936309617	1.82902731454	-133.757415771	-15.8940725327	1.67404973507	3.70875009278	1.1372834618	0.0159974716292	
2.15000749373	-1.68496512304	1.82972985896	-165.230391299	-15.8940725327	1.67404973507	2.21792502462	-1.62081579919	1.82972985896	-133.757415771	-15.8940725327	1.67404973507	2.09235007198	1.13733530192	0.0149586015341	
2.14958147879	-1.68572412842	1.83054028179	-165.110729021	-15.8199291229	1.91448092461	2.21795515899	-1.62158049406	1.83054028179	-133.669052124	-15.8199291229	1.91448092461	2.18239827982	1.13750341528	0.0168022614077	
2.14993780886	-1.68657032337	1.83145932054	-165.074059794	-15.8199291229	1.91448092461	2.21861046399	-1.62205176905	1.83145932054	-133.669052124	-15.8199291229	1.91448092461	1.00952036957	1.13750319571	0.0166799517126	
2.1512200814	-1.68756737203	1.83221863907	-164.872543919	-15.8482723236	2.09616112709	2.22002984774	-1.62220791027	1.83221863907	-133.484375	-15.8482723236	2.09616112709	3.40506872962	1.13778627447	0.0166841097899	
2.15290339524	-1.68831270408	1.83287123392	-164.815733379	-15.8482723236	2.09616112709	2.22163398798	-1.62199656383	1.83287123392	-133.299743652	-16.1373443604	2.21054029465	4.67254437521	1.13805521388	0.0167089225965	
2.15442523024	-1.68878360731	1.83338748806	-164.553028849	-16.1373443604	2.21054029465	2.22299026135	-1.62165029208	1.83338748806	-133.299743652	-16.1373443604	2.21054029465	2.11452743795	1.13801775391	0.0169231417391	
2.1565077898	-1.68942593706	1.83383064471	-164.517244401	-16.1373443604	2.21054029465	2.22484752405	-1.62118337312	1.83383064471	-133.170578003	-16.3274402618	2.23889708519	2.7642879974	1.13818197574	0.0176375482719	
2.15904034875	-1.68997450328	1.83421844837	-164.339323489	-16.3274402618	2.23889708519	2.22699855735	-1.62043746438	1.83421844837	-133.170578003	-16.3274402618	2.23889708519	1.30467667562	1.13811715191	0.0153209764844	
2.16180580426	-1.69049284005	1.83447541136	-164.319334568	-16.3274402618	2.23889708519	2.22931336604	-1.61956955995	1.83447541136	-133.131668091	-16.2717456818	2.27701497078	1.06873358569	1.13811048262	0.0169703918033	
2.16480861655	-1.69146175394	1.83448699746	-164.307896349	-16.1174812317	2.29963922501	2.23201183452	-1.61893371822	1.83448699746	-133.177276611	-16.1174812317	2.29963922501	0.688467020568	1.13796172413	0.016742925214	
2.16755479612	-1.69173995557	1.8343424699	-164.296369397	-16.1174812317	2.29963922501	2.2342039403	-1.61789536022	1.8343424699	-133.177276611	-16.1174812317	2.29963922501	0.559849351436	1.13788807084	0.016478895587	
2.17096880654	-1.69244214173	1.83441688705	-164.593097677	-15.6632852554	2.2005853653	2.23709683011	-1.61688847312	1.83441688705	-133.483230591	-15.6632852554	2.2005853653	2.26012432469	1.13729123436	0.016492166024	
2.174334876	-1.69314367388	1.83437032889	-164.555823332	-15.6632852554	2.2005853653	2.23994959385	-1.61588736902	1.83437032889	-133.483230591	-15.6632852554	2.2005853653	1.66922011374	1.13720540541	0.0173640728852	
